zerocross,ktosis,rms,peaks,mean,mean_abs,std,median,skewness,crest,entrpy,energy,shapiro,kl,rkl,abs_acc_5,max_freq,max_abs,shape,impulse,p2p
2,-0.3069038182495083,0.12368958,0.41162109375,-0.11803365,0.11803865,0.036975257,0.11957812,0.0023927750233932836,1.9669511,5.612686920913537,31.332579,0.9976685047149658,0.005209203217707674,0.005292053735357327,0.2344645,241,0.24329135,1.0478736,2.061116,0.24841677
4,-0.2545938524594633,0.1279912,0.40380859375,-0.12231881,0.1223279,0.03768098,0.12340237,0.169653731294727,1.8264257,5.662046450139011,33.54982,0.9964020252227783,0.005964154441168252,0.006067745959437323,0.22693959,250,0.2337664,1.046296,1.9109819,0.23893587
2,-0.2513759079789897,0.12281092,0.4169921875,-0.11715513,0.11716771,0.036840167,0.11687455,-0.031370171754923064,1.9584639,5.595391475532628,30.889006,0.998626172542572,0.0030874306077453223,0.0031334138784313175,0.22925803,239,0.24052076,1.0481635,2.0527904,0.25340408
2,-0.3473613904473525,0.124288686,0.4189453125,-0.118815154,0.11881563,0.03647788,0.1184957,-0.03327476409376911,1.8024242,5.688032622074735,31.636843,0.9978076219558716,0.003555808637525424,0.0035442677242481695,0.21849129,243,0.22402093,1.0460634,1.88545,0.22450484
8,0.06317085334497818,0.12337084,0.4208984375,-0.11742209,0.11745937,0.037847262,0.11806642,0.1313960984991506,2.0996292,5.539740398600777,31.171307,0.9981940388679504,0.0035400816312569448,0.003381685577036973,0.23447242,240,0.25903302,1.0503278,2.205299,0.2704532
0,-0.006130071450394237,0.122735165,0.4130859375,-0.11705611,0.11705611,0.036902394,0.117523186,0.01903713273563242,2.525864,5.4328174395461275,30.850908,0.9966875314712524,0.005882227843356217,0.005102838986809407,0.23834161,239,0.3100123,1.0485157,2.6484077,0.30023974
4,-0.23826433124616164,0.12356242,0.412109375,-0.118128076,0.118136905,0.036241293,0.1186664,0.029007151688317495,1.9088784,5.621818549212226,31.268192,0.99872225522995,0.0029487178098399247,0.00292833078580394,0.22532046,241,0.23586564,1.0459256,1.996545,0.24315898
2,-0.40325429953316405,0.12312078,0.4208984375,-0.11723888,0.11724664,0.03760013,0.119102634,0.08760975621785362,1.8105291,5.682223313826417,31.045069,0.9962292909622192,0.006339655100018795,0.006349209701588154,0.21506672,240,0.22291376,1.0501007,1.9012378,0.23086208
10,-0.09226659126964432,0.12234396,0.41259765625,-0.11672753,0.11675381,0.036643233,0.11850874,0.23560406290140148,1.843238,5.636886041614659,30.654552,0.9958242774009705,0.006121506419163563,0.005919075547746249,0.21563062,239,0.22550903,1.0478798,1.9314919,0.24191098
4,-0.11963153423283313,0.12382622,0.41357421875,-0.118030235,0.11805429,0.037440576,0.11853038,0.06337978438757083,2.1170454,5.499635269720239,31.401846,0.9980088472366333,0.005124599622237423,0.005473784459798913,0.24154277,241,0.26214573,1.0488921,2.2205522,0.28594047
4,-0.005768484844461241,0.122559115,0.41845703125,-0.11680017,0.11686087,0.037127603,0.117518485,0.10236198002965792,1.961412,5.528154855498732,30.76247,0.9985484480857849,0.00308660725526157,0.0027741098733649228,0.22962287,239,0.24038891,1.048761,2.0570524,0.2756161
0,-0.2789753385664304,0.12331103,0.412109375,-0.11779331,0.11779331,0.0364739,0.1187174,0.08622279381057679,1.8139284,5.710413550610174,31.141087,0.9979076385498047,0.003352722183073878,0.0032791686787931322,0.2163808,241,0.22367737,1.0468425,1.898897,0.22078991
2,-0.2412270939061032,0.12463887,0.41455078125,-0.11891471,0.1189279,0.037338182,0.11925727,0.07021900144604123,1.8506808,5.629464379130314,31.815369,0.9980960488319397,0.004128918570350026,0.004072762247215387,0.22614658,243,0.23066677,1.0480204,1.9395514,0.24418107
2,-0.26675883358127095,0.12186529,0.416015625,-0.11618121,0.11619696,0.036784198,0.11771257,0.10528375665414225,1.804591,5.664928145394401,30.415154,0.9975304007530212,0.004557079917517218,0.004528466332011944,0.21710464,237,0.219917,1.0487821,1.8926227,0.23604344
6,-0.11814852946060084,0.123086676,0.4140625,-0.117288575,0.11733839,0.03733254,0.117766425,0.08472612750268048,1.8826063,5.605738745079423,31.027874,0.9987503290176392,0.0024657638723345164,0.0022868513452064814,0.22590366,240,0.23172374,1.0489889,1.9748331,0.25468746
0,-0.22019973836214835,0.124174476,0.41748046875,-0.11854177,0.11854177,0.03697496,0.119412124,0.024183964373204223,2.0056326,5.641077030334904,31.578726,0.998896598815918,0.002136663729460843,0.002134618090998278,0.23256958,242,0.24904838,1.0475166,2.1009336,0.24197888
6,-0.1752153738733475,0.1224778,0.4228515625,-0.11688273,0.116919965,0.036595613,0.1179785,0.09454715683524566,1.949212,5.547223722368399,30.72166,0.9976383447647095,0.005210384020381601,0.005213436464401706,0.22919014,239,0.23873518,1.0475354,2.0418684,0.26347652
2,-0.23967578072183793,0.12346835,0.40283203125,-0.11769079,0.11770109,0.037327077,0.11875346,0.0799385278164911,2.1655815,5.516431977958426,31.220598,0.9973932504653931,0.005509421284571433,0.005536723643661659,0.23498988,241,0.26738077,1.0489992,2.2716932,0.27792877
0,-0.3192989396593502,0.12318476,0.41650390625,-0.11747575,0.11747575,0.037066616,0.11809947,0.053313417414872964,1.9949902,5.6434801856521695,31.077347,0.9979101419448853,0.003798738629474495,0.003785408091965209,0.2258091,240,0.2457524,1.0485973,2.0919416,0.24205777
2,-0.2004549854024349,0.123305656,0.419921875,-0.11739554,0.11741154,0.037716996,0.11735709,0.045017988294358775,2.080578,5.551413102022403,31.138374,0.9989227652549744,0.0025140274548995567,0.002503610633843001,0.2304308,240,0.25654703,1.0502005,2.185024,0.27293146
4,-0.041024604654292585,0.122313075,0.41650390625,-0.11640099,0.1164453,0.037567243,0.11675918,0.037412997452218946,2.309548,5.4286131392915005,30.639078,0.9986517429351807,0.0033736683369245996,0.0035532095638547354,0.23187217,238,0.2824879,1.0503908,2.4259279,0.31249404
4,-0.10049143710141717,0.124622196,0.412109375,-0.11881202,0.118860565,0.03760845,0.11893594,0.1338778844236351,1.9689187,5.523022554772489,31.806856,0.9981284737586975,0.003415723126325346,0.0034073910199040837,0.22738008,243,0.24537097,1.0484738,2.0643597,0.2780474
2,-0.291469993403795,0.12254867,0.4140625,-0.1165492,0.116583794,0.037874263,0.116460994,0.05703678164395707,1.912737,5.564431002367794,30.757225,0.9978082776069641,0.004637160509203139,0.004911307419493782,0.22166106,238,0.23440337,1.0511638,2.0105999,0.26982075
0,-0.3763825929500588,0.12268943,0.41943359375,-0.11708158,0.11708158,0.03666879,0.11755302,0.03369107863283735,1.9388891,5.646678117911608,30.827923,0.997543454170227,0.004619271984104091,0.004791627110825751,0.21877262,239,0.23788121,1.047897,2.0317562,0.23647347
2,-0.24442383574369453,0.12450348,0.416015625,-0.11865852,0.118668854,0.037699748,0.11928119,0.09194117353258341,1.9410689,5.6265786195115615,31.746284,0.9982500672340393,0.0035082570323498683,0.0035032354712971826,0.22490704,243,0.24166983,1.0491673,2.036506,0.25225085
2,-0.3329533488421266,0.123544246,0.4189453125,-0.11783065,0.11783085,0.037136503,0.11860271,0.02612307938890189,2.0059688,5.629578872045685,31.258995,0.9976342916488647,0.004965542279113169,0.004942764834102928,0.22806151,241,0.2478259,1.0484881,2.1032345,0.24803208
0,-0.2259191038049635,0.12331236,0.412109375,-0.11767756,0.11767756,0.0368501,0.11764634,0.0383059295711607,2.1473873,5.561197652810753,31.141762,0.998251736164093,0.0037848312953525426,0.003784179188020896,0.23153,241,0.2647994,1.0478834,2.2502112,0.26221365
4,-0.20425058205425106,0.12396847,0.41455078125,-0.118239984,0.11825539,0.037248965,0.11980569,0.11495317793732533,1.9120862,5.5909875292786495,31.474033,0.9979391694068909,0.003951312435656602,0.003919116288231403,0.22685933,242,0.2370384,1.0483114,2.0044618,0.25053865
0,-0.3819698399469842,0.12287314,0.41259765625,-0.11738083,0.11738083,0.036325615,0.117797986,0.004823646706274569,1.8496114,5.725574732628243,30.920313,0.997424840927124,0.004179027483441164,0.004159983142375346,0.21882749,240,0.22726756,1.0467906,1.9361558,0.21561165
6,-0.1209444390174883,0.12331417,0.41552734375,-0.11737832,0.11742927,0.037798356,0.1180707,0.10270546399089688,1.7910964,5.6254163132756885,31.142677,0.9983791708946228,0.0023381670208910727,0.002141368846557947,0.21761617,240,0.22086757,1.0501144,1.8808562,0.2520691
0,-0.3847077255672975,0.12399753,0.41796875,-0.11830822,0.11830822,0.037128877,0.11841814,0.08497639535772644,1.8225803,5.7415119254461064,31.488796,0.9967745542526245,0.005078890987364343,0.005040456125922286,0.21885219,242,0.22599547,1.0480889,1.9102263,0.21749353
2,-0.1930423955846532,0.12266908,0.41845703125,-0.1169928,0.11702095,0.036883425,0.118634894,0.16786551918540352,1.7746079,5.618145213891441,30.817696,0.9971737861633301,0.00387862405704601,0.003820417590778778,0.21387851,239,0.21768951,1.0482659,1.8602611,0.24651462
2,0.06435178132764108,0.12284169,0.3984375,-0.117261395,0.117327094,0.036603913,0.11770936,0.1501640991858262,1.827811,5.451838592685283,30.904486,0.9976564645767212,0.003140609259170926,0.002277557927267595,0.21576926,240,0.2245314,1.047002,1.9137217,0.29180807
4,-0.13959264132802174,0.12431472,0.4169921875,-0.118295744,0.11832984,0.038213413,0.11906831,0.03629764741408533,1.9604597,5.552161363372719,31.650099,0.9991326332092285,0.0020960810848430138,0.002038109570459421,0.23179397,242,0.24371399,1.050578,2.0596156,0.27231693
2,-0.2742335031338725,0.123189464,0.41748046875,-0.11730531,0.11731931,0.03761794,0.11781785,0.05404311030909993,1.933498,5.618537300440028,31.07972,0.9983749985694885,0.003378443187649232,0.003415416823907556,0.22298129,240,0.23818658,1.0500357,2.030242,0.2525225
0,-0.15872898079696984,0.12333348,0.42431640625,-0.11750885,0.11750885,0.03745419,0.11720621,-0.013876285996415962,2.0065227,5.682653805897159,31.152428,0.9988996386528015,0.00187543476484054,0.001822844073598342,0.23654029,240,0.2474714,1.0495676,2.105981,0.2352967
0,-0.4079679298089456,0.12404731,0.408203125,-0.118393496,0.118393496,0.03702318,0.118470326,0.047077684525574225,1.8452681,5.7054589470112855,31.514082,0.9970744252204895,0.004955324554252235,0.004918381455423569,0.220396,242,0.22890055,1.0477544,1.9333879,0.22465214
0,0.18765050203368538,0.123665415,0.4189453125,-0.11781959,0.11781959,0.037572306,0.11759021,-0.08289505300428249,2.6655602,5.384844069855652,31.32034,0.996799886226654,0.005112792426102248,0.003413405559746957,0.25467288,241,0.32963762,1.0496167,2.7978168,0.32612613
2,-0.21019522978962346,0.1231242,0.40869140625,-0.11725973,0.117260516,0.037546273,0.11757323,0.06631257082817374,1.8270304,5.711594771611648,31.046797,0.9987918734550476,0.001722216346342639,0.0016940445281370309,0.22060983,240,0.22495165,1.0500056,1.9183922,0.22575007
6,-0.22753007809325787,0.12382645,0.41162109375,-0.11802676,0.118057236,0.037452254,0.11751151,-0.05801178151647932,1.8329581,5.638876044044906,31.401962,0.9981104135513306,0.0037465064092213943,0.003828011282749196,0.22362825,241,0.22696869,1.048868,1.922531,0.24475767
4,-0.2068222561834121,0.123385705,0.4150390625,-0.117750406,0.117765315,0.036862895,0.118077114,0.12585838763487311,1.9942844,5.57301571119706,31.178818,0.9978408813476562,0.0042953972592489785,0.004500724547644394,0.22165461,241,0.24606618,1.0477253,2.0894623,0.26007298
6,-0.29800949608958627,0.12316983,0.42138671875,-0.117433414,0.1174433,0.03715108,0.11792211,0.030976902061921986,2.0046105,5.606357653468649,31.069815,0.9979101419448853,0.004714153553937665,0.0047538188958324255,0.22817564,240,0.24690755,1.0487599,2.1023552,0.2523801
2,-0.1439910278101757,0.12336835,0.41943359375,-0.11755655,0.11756429,0.037419327,0.11879719,0.06353223825627885,2.209984,5.513295914865589,31.170048,0.9980583786964417,0.00433790470952633,0.0043657243375789835,0.23752329,240,0.2726421,1.0493692,2.3190894,0.27799368
0,-0.18216961660685316,0.12319619,0.41455078125,-0.1177033,0.1177033,0.036376268,0.118266195,-0.0015876554483263963,1.850267,5.707590506920558,31.083113,0.9989592432975769,0.002084263420984281,0.001999473451754734,0.2200716,241,0.22794585,1.0466672,1.9366139,0.22136118
8,-0.13504263853700493,0.12224928,0.412109375,-0.11658395,0.11660226,0.036784094,0.11610404,0.04037061692106281,2.1389704,5.525276799608822,30.607128,0.9984654784202576,0.0041972111250727934,0.006012356672359871,0.2203274,238,0.2614876,1.0484298,2.2425604,0.27129847
0,-0.1828427309385643,0.123856515,0.42236328125,-0.1181009,0.1181009,0.037317727,0.11900979,-0.0025540847977554774,1.903108,5.672380712274995,31.417212,0.9990585446357727,0.0018479241185541172,0.0017981281499323968,0.22651283,241,0.23571232,1.0487348,1.9958555,0.23222291
4,0.04660287708330202,0.12372537,0.41650390625,-0.11775284,0.11776155,0.03797676,0.11876361,0.05959616922392663,2.0847404,5.582533105807105,31.350716,0.9987863302230835,0.0025686959101896,0.0024665128076857847,0.24483053,241,0.2579353,1.0506432,2.1903183,0.26283184
0,-0.34634213054972385,0.123015456,0.4169921875,-0.11739789,0.11739789,0.036749642,0.11746993,0.05886653844818019,1.8520426,5.694579357572813,30.991978,0.9975160956382751,0.004570660513404273,0.004786609913782222,0.21518588,240,0.22782986,1.0478506,1.940664,0.22709718
4,-0.1719888036113657,0.12333921,0.4111328125,-0.11770584,0.117770314,0.036849685,0.11855247,0.11392797750488858,1.810202,5.477454785584776,31.155325,0.9961884617805481,0.005880461723853819,0.005560410082198599,0.20886819,241,0.2232689,1.0472862,1.8957994,0.28499112
2,-0.2494192834817719,0.12234178,0.4169921875,-0.11677078,0.11677098,0.036497906,0.11843325,0.07537010349327525,1.8949648,5.673153722223577,30.653465,0.9982953071594238,0.0034699075105365284,0.003464313869670461,0.21902736,239,0.23183337,1.0477071,1.985368,0.23204434
0,-0.22587817589968218,0.12291469,0.4189453125,-0.11712976,0.11712976,0.03726446,0.117133185,0.023109298311342803,2.16557,5.560817817744467,30.941225,0.9970475435256958,0.00656769080570854,0.006544389972421768,0.2407902,239,0.26618037,1.049389,2.2725255,0.2623254
2,-0.2852776701238766,0.123488694,0.423828125,-0.11776285,0.11777356,0.037166752,0.11882153,0.05773115520584736,1.8132583,5.653007106407204,31.230888,0.9981414675712585,0.0032553091204963716,0.0032950498459117824,0.21874528,241,0.2239169,1.0485264,1.9012493,0.2348828
4,-0.22775601255413003,0.12244598,0.4150390625,-0.116537005,0.116551146,0.03757851,0.11707212,0.06129337405817754,1.7965051,5.70107459640255,30.705702,0.9984694123268127,0.002368230067413892,0.0023074095414286995,0.21598859,238,0.21997483,1.0505772,1.8873674,0.23043734
0,-0.31307051825714627,0.12267892,0.42431640625,-0.1171461,0.1171461,0.036426753,0.116524994,-0.02667092174013501,1.8755349,5.707118362018944,30.82264,0.9977709054946899,0.004320692504871291,0.004233562068040313,0.22406706,239,0.23008859,1.0472301,1.9641166,0.21868876
6,-0.17208712566136874,0.1237692,0.41455078125,-0.11809257,0.118109085,0.037053477,0.11964171,0.10875123828137781,1.8541037,5.644450360193996,31.372932,0.9984006881713867,0.0026659283353331962,0.0025916982224088426,0.2236003,241,0.22948094,1.0479227,1.9429575,0.2380222
0,-0.21244904536118137,0.12257276,0.4208984375,-0.11685412,0.11685412,0.037002623,0.11770414,0.05953024673415337,1.8401128,5.726564890470038,30.769316,0.9987954497337341,0.001780151648264421,0.0017533780758012421,0.22069606,239,0.2255477,1.0489383,1.9301648,0.22158098
2,-0.28402107986214453,0.123386286,0.41845703125,-0.11750931,0.117518865,0.037626285,0.11750534,0.017804775039742687,1.9393018,5.617823462795691,31.179111,0.9984022974967957,0.0034415389064641035,0.0034611425691339144,0.22992937,240,0.23928325,1.0499275,2.0361264,0.24906369
0,-0.2558626382366067,0.12411171,0.41357421875,-0.11822475,0.11822475,0.037770726,0.118494645,-0.02391930835419009,1.8836725,5.697678797181572,31.546814,0.9988879561424255,0.0018525107625181304,0.001840838320833618,0.22671449,242,0.23378582,1.0497947,1.9774694,0.23350547
0,-0.2414091717317195,0.12310684,0.4169921875,-0.117432475,0.117432475,0.036944643,0.11757082,-0.03111339402849756,1.9741043,5.647724239000755,31.03804,0.9982666373252869,0.00404215122591732,0.00395932587894219,0.23542932,240,0.24302574,1.0483202,2.0694935,0.24274178
2,-0.2996939876221725,0.12324048,0.4169921875,-0.117495224,0.11750677,0.037189912,0.11801314,0.031115540088024043,1.8677982,5.650993489039171,31.105467,0.9982000589370728,0.003629444341221168,0.0037023212197361518,0.21673305,240,0.23018834,1.0487946,1.9589368,0.24201562
2,-0.22917169403357152,0.123095006,0.41650390625,-0.11737873,0.11739326,0.037075806,0.11741829,0.024469748621507813,1.9857892,5.5766655401243845,31.032076,0.9989593625068665,0.0025027458220571175,0.0025415063137206855,0.22740078,240,0.24444073,1.0485696,2.0822382,0.25932518
6,-0.11383298335348568,0.122349896,0.41650390625,-0.11674614,0.11677721,0.03660376,0.117858864,0.06892041280238169,1.9789987,5.54297892332302,30.65753,0.9986132383346558,0.003468250219992819,0.0033820726067500173,0.22933963,239,0.24213028,1.0477207,2.0734377,0.2602193
2,-0.26688904633418264,0.12300285,0.423828125,-0.11761652,0.11762522,0.03600077,0.11777158,0.0631517300577707,1.9074292,5.605548935527745,30.985628,0.997857391834259,0.004709139417025722,0.004668867096286807,0.22230022,240,0.23461923,1.0457183,1.9946337,0.24353793
6,-0.15962450895597557,0.12377595,0.42041015625,-0.117971115,0.118015274,0.037460662,0.11776457,0.01986610448055237,1.9521646,5.544610089765191,31.376354,0.9987294673919678,0.0029809421120239148,0.002856924630018116,0.22746089,241,0.24163103,1.048813,2.0474555,0.27047178
0,-0.34404742231682883,0.1227476,0.41748046875,-0.11737049,0.11737049,0.035932455,0.117032796,0.05718810137193307,1.8894792,5.683314105085885,30.857162,0.9977943301200867,0.003906300175126411,0.004065657742243137,0.21621275,240,0.23192903,1.0458131,1.976042,0.22468315
2,-0.3492770670801013,0.123426214,0.41943359375,-0.11765881,0.11766152,0.03728854,0.118489005,0.018934551251279685,1.8750298,5.6743116843980985,31.199295,0.9978587031364441,0.004062354868720371,0.004097693221634434,0.22235923,240,0.23142783,1.0489938,1.9668947,0.23421006
0,-0.33126224051140385,0.124107756,0.4091796875,-0.11833005,0.11833005,0.03742641,0.11866471,0.002569193974513446,1.8868997,5.673051000177637,31.5448,0.9978177547454834,0.00442751651323249,0.004409713249991531,0.22755209,242,0.23417889,1.048827,1.9790314,0.23412059
